city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state,media_movel,variacao_semanal
Santa Filomena,2209203.0,148,2366.48545,2022-03-25,0.027,4,6254.0,6253.0,False,663,city,PI,421.42857142857144,-0.861811391223156
Santa Luz,2209302.0,260,4420.26522,2022-03-25,0.0308,8,5882.0,5860.0,False,685,city,PI,438.85714285714283,0.8840579710144927
Santana do Piauí,2209351.0,285,6139.595,2022-03-25,0.0246,7,4642.0,4634.0,False,664,city,PI,473.0,5.195652173913044
Santa Rosa do Piauí,2209377.0,193,3672.69267,2022-03-25,0.0311,6,5255.0,5257.0,False,641,city,PI,362.2857142857143,-0.8006198347107438
Santo Antônio de Lisboa,2209401.0,125,1940.69244,2022-03-25,0.04,5,6441.0,6415.0,False,671,city,PI,311.0,-0.7417355371900827
Santo Antônio dos Milagres,2209450.0,266,12280.70175,2022-03-25,0.0113,3,2166.0,2161.0,False,651,city,PI,223.71428571428572,-0.6966932725199544
Santo Inácio do Piauí,2209500.0,283,7441.49356,2022-03-25,0.0212,6,3803.0,3798.0,False,646,city,PI,222.85714285714286,-0.02076124567474047
São Braz do Piauí,2209559.0,106,2381.48731,2022-03-25,0.1226,13,4451.0,4448.0,False,624,city,PI,216.85714285714286,-0.28378378378378377
São Félix do Piauí,2209609.0,426,14529.33151,2022-03-25,0.0094,4,2932.0,2942.0,False,631,city,PI,240.57142857142858,0.6384615384615384
São Francisco de Assis do Piauí,2209658.0,142,2457.17252,2022-03-25,0.0211,3,5779.0,5755.0,False,667,city,PI,220.14285714285714,-0.5017543859649123
São Francisco do Piauí,2209708.0,229,3566.97819,2022-03-25,0.0437,10,6420.0,6423.0,False,695,city,PI,225.28571428571428,0.18652849740932642
São Gonçalo do Gurguéia,2209757.0,231,7556.42787,2022-03-25,0.0216,5,3057.0,3041.0,False,641,city,PI,240.42857142857142,0.8480000000000001
São Gonçalo do Piauí,2209807.0,469,9324.05567,2022-03-25,0.0171,8,5030.0,5015.0,False,689,city,PI,269.42857142857144,0.763157894736842
São João da Canabrava,2209856.0,622,13480.71088,2022-03-25,0.0129,8,4614.0,4608.0,False,676,city,PI,317.85714285714283,1.197879858657244
São João da Fronteira,2209872.0,267,4403.0343,2022-03-25,0.0262,7,6064.0,6042.0,False,683,city,PI,340.85714285714283,1.518867924528302
São João da Serra,2209906.0,431,7040.18295,2022-03-25,0.0394,17,6122.0,6139.0,False,656,city,PI,341.57142857142856,0.011737089201877993
São João da Varjota,2209955.0,362,7466.9967,2022-03-25,0.0055,2,4848.0,4840.0,False,633,city,PI,373.0,1.5492957746478875
São João do Arraial,2209971.0,930,11570.0423,2022-03-25,0.0108,10,8038.0,7989.0,False,661,city,PI,473.14285714285717,3.0611353711790397
São João do Piauí,2210003.0,3644,17636.24044,2022-03-25,0.0104,38,20662.0,20601.0,False,690,city,PI,960.7142857142857,14.774891774891774
São José do Divino,2210052.0,356,6649.23422,2022-03-25,0.0365,13,5354.0,5346.0,False,725,city,PI,944.5714285714286,-0.2409381663113006
São José do Peixe,2210102.0,306,8179.63111,2022-03-25,0.0098,3,3741.0,3745.0,False,684,city,PI,899.4285714285714,-0.5080385852090032
São José do Piauí,2210201.0,250,3731.34328,2022-03-25,0.036,9,6700.0,6705.0,False,704,city,PI,897.0,-0.06367041198501877
São Julião,2210300.0,362,5681.99655,2022-03-25,0.0387,14,6371.0,6363.0,False,691,city,PI,887.1428571428571,-0.16009280742459397
São Lourenço do Piauí,2210359.0,69,1507.53769,2022-03-25,0.0435,3,4577.0,4573.0,False,692,city,PI,845.2857142857143,-0.8093922651933702
São Luis do Piauí,2210375.0,189,7142.85714,2022-03-25,0.0053,1,2646.0,2644.0,False,684,city,PI,739.4285714285714,-0.7967741935483871
São Miguel da Baixa Grande,2210383.0,196,7986.96007,2022-03-25,0.0153,3,2454.0,2452.0,False,689,city,PI,246.85714285714286,-0.9462129527991219
São Miguel do Fidalgo,2210391.0,216,7109.94075,2022-03-25,0.0185,4,3038.0,3039.0,False,630,city,PI,226.85714285714286,-0.3932584269662921
São Miguel do Tapuio,2210409.0,666,3775.72425,2022-03-25,0.021,14,17639.0,17662.0,False,663,city,PI,278.2857142857143,1.176470588235294
São Pedro do Piauí,2210508.0,2077,14500.13963,2022-03-25,0.0154,32,14324.0,14291.0,False,693,city,PI,539.2857142857143,7.308
São Raimundo Nonato,2210607.0,4345,12458.06692,2022-03-25,0.0157,68,34877.0,34710.0,False,707,city,PI,1108.2857142857142,11.002762430939226
Sebastião Barros,2210623.0,25,724.4277,2022-03-25,0.12,3,3451.0,3469.0,False,637,city,PI,1102.0,-0.6376811594202898
Sebastião Leal,2210631.0,570,13246.57216,2022-03-25,0.0158,9,4303.0,4294.0,False,627,city,PI,1156.4285714285713,2.015873015873016
Sigefredo Pacheco,2210656.0,464,4613.24319,2022-03-25,0.0323,15,10058.0,10041.0,False,677,city,PI,1194.7142857142858,1.3673469387755102
Simões,2210706.0,994,6785.44611,2022-03-25,0.0151,15,14649.0,14633.0,False,663,city,PI,1305.857142857143,3.601851851851852
Simplício Mendes,2210805.0,2000,15691.19724,2022-03-25,0.025,50,12746.0,12711.0,False,682,city,PI,1496.4285714285713,2.003003003003003
Socorro do Piauí,2210904.0,218,4777.55862,2022-03-25,0.0321,7,4563.0,4569.0,False,678,city,PI,1230.857142857143,-0.895040924410207
Sussuapara,2210938.0,558,8245.89922,2022-03-25,0.0251,14,6767.0,6730.0,False,657,city,PI,689.8571428571429,-0.8715765247410817
Tamboril do Piauí,2210953.0,56,1911.91533,2022-03-25,0.1429,8,2929.0,2919.0,False,628,city,PI,694.2857142857143,1.2400000000000002
Tanque do Piauí,2210979.0,422,15218.17526,2022-03-25,0.0024,1,2773.0,2765.0,False,642,city,PI,673.1428571428571,-0.2596491228070176
Teresina,2211001.0,119190,13730.38044,2022-03-25,0.0232,2760,868075.0,864845.0,False,733,city,PI,17634.0,255.875
União,2211100.0,2577,5782.04582,2022-03-25,0.0279,72,44569.0,44485.0,False,703,city,PI,17860.14285714286,1.5925553319919517
Uruçuí,2211209.0,4084,18859.38582,2022-03-25,0.0169,69,21655.0,21558.0,False,694,city,PI,18157.85714285714,1.0419999999999998
Valença do Piauí,2211308.0,2193,10478.28372,2022-03-25,0.0342,75,20929.0,20918.0,False,690,city,PI,18440.0,9.059633027522937
Várzea Branca,2211357.0,204,4131.22722,2022-03-25,0.0588,12,4938.0,4947.0,False,665,city,PI,18389.428571428572,-0.6344086021505376
Várzea Grande,2211407.0,561,12790.69767,2022-03-25,0.0018,1,4386.0,4391.0,False,696,city,PI,18461.571428571428,9.017857142857142
Vera Mendes,2211506.0,400,12987.01299,2022-03-25,0.0075,3,3080.0,3077.0,False,680,city,PI,18458.428571428572,-0.05213270142180093
Vila Nova do Piauí,2211605.0,349,11822.49322,2022-03-25,0.0086,3,2952.0,2971.0,False,688,city,PI,1481.142857142857,-0.9970719020052018
Wall Ferraz,2211704.0,335,7492.73093,2022-03-25,0.009,3,4471.0,4462.0,False,641,city,PI,1160.857142857143,-0.8700038804811796
,22.0,367511,11199.5502,2022-03-25,0.021,7720,3281480.0,3273227.0,False,737,state,PI,53079.0,88.98800195886386
,41.0,2405391,20885.85932,2022-03-25,0.0178,42883,11516840.0,11433957.0,False,742,state,PR,396393.0,1095.8495212038304
,33.0,2075187,11949.58203,2022-03-25,0.035,72616,17366189.0,17264943.0,False,735,state,RJ,692819.1428571428,10171.485294117647
,24.0,495613,14023.48221,2022-03-25,0.0164,8118,3534165.0,3506853.0,False,694,state,RN,763540.8571428572,882.445632798574
,11.0,390982,21764.0248,2022-03-25,0.0183,7169,1796460.0,1777225.0,False,715,state,RO,819338.2857142857,976.455
,14.0,155049,24564.90294,2022-03-25,0.0138,2144,631181.0,605761.0,False,719,state,RR,841438.2857142857,443.26647564469914
,43.0,2259752,19782.52072,2022-03-25,0.0172,38970,11422973.0,11377239.0,False,730,state,RS,1164212.142857143,6744.528358208955
,42.0,1669124,23014.45763,2022-03-25,0.013,21645,7252502.0,7164788.0,False,744,state,SC,1350156.857142857,3.5416980716223456
,28.0,324903,14011.55414,2022-03-25,0.0194,6305,2318822.0,2298696.0,False,731,state,SE,1052944.2857142857,-0.8649271573727515
,35.0,5221236,11279.56629,2022-03-25,0.032,167046,46289333.0,45919049.0,False,741,state,SP,1502379.857142857,1.5160315672756237
,17.0,302502,19022.31602,2022-03-25,0.0137,4142,1590248.0,1572866.0,True,694,state,TO,1474792.5714285714,-0.38964070756820346
,12.0,123746,13834.56125,2022-03-24,0.0161,1990,894470.0,881935.0,False,719,state,AC,1436616.0,-0.6834994961404872
,27.0,295714,8823.21963,2022-03-24,0.0232,6866,3351543.0,3337357.0,False,744,state,AL,1456711.0,0.9072293275029184
,13.0,580970,13807.25971,2022-03-24,0.0244,14148,4207714.0,4144597.0,False,736,state,AM,1216885.0,-0.742905416169562
,16.0,160301,18601.3022,2022-03-24,0.0132,2122,861773.0,845731.0,False,731,state,AP,1001338.8571428572,-0.9039609999017448
,29.0,1527992,10233.93916,2022-03-24,0.0194,29646,14930634.0,14873064.0,False,744,state,BA,1173208.7142857143,3.7029174861420175
,23.0,1239185,13488.31073,2022-03-24,0.0215,26683,9187103.0,9132078.0,False,725,state,CE,604344.2857142857,-0.7626644342450715
,53.0,691014,22618.01307,2022-03-24,0.0167,11569,3055149.0,3015268.0,False,704,state,DF,659846.0,1.284328698653232
,32.0,1036087,25493.94053,2022-03-24,0.0138,14313,4064052.0,4018650.0,False,747,state,ES,790180.4285714285,7.372690834451214
,52.0,1264990,17782.84792,2022-03-24,0.0207,26201,7113540.0,7018354.0,False,729,state,GO,928648.4285714285,3.277748094442603
,21.0,423604,5954.01174,2022-03-24,0.0256,10865,7114598.0,7075181.0,False,733,state,MA,906167.5714285715,-0.27086768679966267
,31.0,3310675,15548.42874,2022-03-24,0.0183,60687,21292666.0,21168791.0,False,742,state,MG,1356221.0,19.65286554669029
,50.0,522967,18614.93973,2022-03-24,0.02,10480,2809394.0,2778986.0,False,720,state,MS,1212646.0,-0.6577423180226074
Acorizal,5100102.0,1176,22047.24409,2022-03-24,0.0204,24,5334.0,5399.0,True,577,city,MT,1035787.5714285715,-0.9990509891581967
Água Boa,5100201.0,5198,19836.66616,2022-03-24,0.0196,102,26204.0,25721.0,True,578,city,MT,937813.8571428572,-0.992477721146026
Alta Floresta,5100250.0,13648,26266.86426,2022-03-24,0.0124,169,51959.0,51782.0,True,613,city,MT,791751.1428571428,-0.9868273610227712
Alto Araguaia,5100300.0,2790,14392.57158,2022-03-24,0.0122,34,19385.0,19044.0,True,571,city,MT,611436.8571428572,-0.997794448967976
Alto Boa Vista,5100359.0,1273,18353.51788,2022-03-24,0.0149,19,6936.0,6822.0,True,568,city,MT,551103.8571428572,-0.9969948347985382
Alto Garças,5100409.0,1442,11867.33602,2022-03-24,0.0298,43,12151.0,12030.0,True,570,city,MT,78356.28571428571,-0.9995644392759785
Alto Paraguai,5100508.0,955,8323.89087,2022-03-24,0.0325,31,11473.0,11356.0,True,573,city,MT,3783.1428571428573,-0.9981738809523354
Alto Taquari,5100607.0,1673,15027.39603,2022-03-24,0.0179,30,11133.0,10847.0,True,536,city,MT,3854.1428571428573,0.42261904761904767
Apiacás,5100805.0,2971,28892.34659,2022-03-24,0.0064,19,10283.0,10133.0,True,539,city,MT,3536.0,-0.4284340130819546
Araguaiana,5101001.0,537,17272.43487,2022-03-24,0.0149,8,3109.0,3100.0,True,530,city,MT,1663.0,-0.9606535756154748
Araguainha,5101209.0,53,5602.537,2022-03-24,0.0189,1,946.0,935.0,True,522,city,MT,1272.0,-0.9810035842293907
Araputanga,5101258.0,3455,20382.27833,2022-03-24,0.0162,56,16951.0,16822.0,True,556,city,MT,1583.7142857142858,1.7140612725844462
Arenápolis,5101308.0,2717,28593.98021,2022-03-24,0.0158,43,9502.0,9607.0,True,558,city,MT,1765.857142857143,0.8841886269070736
Aripuanã,5101407.0,5623,24755.6573,2022-03-24,0.0098,55,22714.0,22354.0,True,611,city,MT,2432.714285714286,4.887958115183246
Barão de Melgaço,5101605.0,917,11232.2391,2022-03-24,0.0196,18,8164.0,8564.0,True,540,city,MT,2324.714285714286,-0.4518828451882845
Barra do Bugres,5101704.0,5880,16653.92132,2022-03-24,0.0167,98,35307.0,34966.0,True,557,city,MT,2740.285714285714,0.979131605520027
Barra do Garças,5101803.0,13915,22761.10248,2022-03-24,0.0288,401,61135.0,61012.0,True,599,city,MT,4651.428571428572,24.91247672253259
Bom Jesus do Araguaia,5101852.0,1130,16850.58157,2022-03-24,0.015,17,6706.0,6580.0,True,567,city,MT,4805.285714285715,20.32075471698113
Brasnorte,5101902.0,3109,15436.94141,2022-03-24,0.0142,44,20140.0,19695.0,True,546,city,MT,4755.857142857143,-0.10014471780028944
Cáceres,5102504.0,16762,17670.06462,2022-03-24,0.0286,480,94861.0,94376.0,True,611,city,MT,6762.285714285715,5.169304379830695
Campinápolis,5102603.0,2272,13428.68964,2022-03-24,0.0224,51,16919.0,15980.0,True,548,city,MT,6283.571428571428,-0.5959452249688778
Campo Novo do Parecis,5102637.0,10435,28871.42739,2022-03-24,0.0097,101,36143.0,35360.0,True,613,city,MT,7643.285714285715,10.379498364231189
Campos de Júlio,5102686.0,1513,21400.28289,2022-03-24,0.0093,14,7070.0,6891.0,True,568,city,MT,7019.428571428572,-0.7426870748299319
Campo Verde,5102678.0,8481,18541.75776,2022-03-24,0.0178,151,45740.0,44041.0,True,573,city,MT,6243.142857142857,-0.3905138339920948
Canabrava do Norte,5102694.0,856,18104.90694,2022-03-24,0.0164,14,4728.0,4743.0,True,553,city,MT,6204.0,-0.24247787610619465
Canarana,5102702.0,5905,27035.07005,2022-03-24,0.0135,80,21842.0,21579.0,True,611,city,MT,6603.428571428572,0.8993245416532647
Carlinda,5102793.0,3182,31199.13717,2022-03-24,0.0113,36,10199.0,10305.0,True,514,city,MT,4663.428571428572,-0.8101658513303902
Castanheira,5102850.0,1324,15133.15808,2022-03-24,0.0227,30,8749.0,8729.0,True,537,city,MT,4528.0,-0.4172535211267606
Chapada dos Guimarães,5103007.0,2496,12830.92582,2022-03-24,0.0377,94,19453.0,19752.0,True,610,city,MT,3393.8571428571427,-0.7608049832295161
Cláudia,5103056.0,2819,23021.64149,2022-03-24,0.017,48,12245.0,12149.0,True,546,city,MT,3580.4285714285716,0.8631857237276934
Cocalinho,5103106.0,1383,24344.30558,2022-03-24,0.0123,17,5681.0,5700.0,True,532,city,MT,2566.4285714285716,-0.8369296073576229
Colíder,5103205.0,9669,28734.88068,2022-03-24,0.0164,159,33649.0,33438.0,True,566,city,MT,3825.4285714285716,10.29556074766355
Colniza,5103254.0,5189,13017.73663,2022-03-24,0.0173,90,39861.0,38582.0,True,557,city,MT,3723.1428571428573,-0.12125317527519053
Comodoro,5103304.0,2988,14223.15308,2022-03-24,0.0141,42,21008.0,20763.0,True,558,city,MT,3695.4285714285716,-0.0609679446888749
Confresa,5103353.0,5414,17181.84703,2022-03-24,0.022,119,31510.0,30933.0,True,594,city,MT,4279.714285714285,3.0891238670694863
Conquista D'Oeste,5103361.0,851,20751.03633,2022-03-24,0.0223,19,4101.0,4038.0,True,602,city,MT,4044.714285714286,-0.6590544871794872
Cotriguaçu,5103379.0,1616,7984.97875,2022-03-24,0.0241,39,20238.0,19750.0,True,579,city,MT,3872.8571428571427,-0.4267470734302944
Cuiabá,5103403.0,128771,20832.5514,2022-03-24,0.0285,3665,618124.0,612547.0,True,624,city,MT,22071.14285714286,92.10990600144613
Curvelândia,5103437.0,1214,23163.51841,2022-03-24,0.0157,19,5241.0,5219.0,True,586,city,MT,20863.285714285714,-0.8744440997000724
Denise,5103452.0,1061,11116.9321,2022-03-24,0.0198,21,9544.0,9462.0,True,560,city,MT,20273.571428571428,-0.7955290036615918
Diamantino,5103502.0,4777,21539.36333,2022-03-24,0.0155,74,22178.0,22041.0,True,551,city,MT,20529.14285714286,0.5987282463186077
Dom Aquino,5103601.0,1212,14854.76161,2022-03-24,0.0231,28,8159.0,8178.0,True,566,city,MT,19928.85714285714,-0.7761359438492796
Feliz Natal,5103700.0,3295,22689.71216,2022-03-24,0.0103,34,14522.0,14192.0,True,548,city,MT,20278.0,2.871915393654524
Figueirópolis D'Oeste,5103809.0,594,17207.41599,2022-03-24,0.0152,9,3452.0,3494.0,True,544,city,MT,20132.0,-0.6324257425742574
Gaúcha do Norte,5103858.0,1909,24530.9689,2022-03-24,0.0157,30,7782.0,7648.0,True,546,city,MT,2008.857142857143,-0.9851752335541387
General Carneiro,5103908.0,1005,17972.103,2022-03-24,0.0239,24,5592.0,5540.0,True,543,city,MT,1979.0,-0.1721581548599671
Glória D'Oeste,5103957.0,780,25930.85106,2022-03-24,0.0192,15,3008.0,3026.0,True,513,city,MT,1938.857142857143,-0.26484448633364754
Guarantã do Norte,5104104.0,7408,20503.73651,2022-03-24,0.0193,143,36130.0,35816.0,True,570,city,MT,2314.714285714286,0.5507640778731422
Guiratinga,5104203.0,1800,11807.14989,2022-03-24,0.0233,42,15245.0,15141.0,True,560,city,MT,2398.714285714286,0.48514851485148514
Importados/Indefinidos,,5728,,2022-03-24,0.0484,277,,,True,611,city,MT,2746.285714285714,0.738391502276176
Indiavaí,5104500.0,527,18963.65599,2022-03-24,0.0247,13,2779.0,2752.0,True,537,city,MT,2736.714285714286,-0.11279461279461278
Ipiranga do Norte,5104526.0,2184,27575.75758,2022-03-24,0.0096,21,7920.0,7667.0,True,599,city,MT,2776.0,0.144054478784704
Itanhangá,5104542.0,2184,31721.1329,2022-03-24,0.0069,15,6885.0,6737.0,True,558,city,MT,2944.4285714285716,1.1731343283582087
Itaúba,5104559.0,1297,35016.1987,2022-03-24,0.0239,31,3704.0,3802.0,True,547,city,MT,3018.285714285714,0.6628205128205129
Itiquira,5104609.0,1622,11968.71311,2022-03-24,0.0111,18,13552.0,13345.0,True,552,city,MT,2191.714285714286,-0.781047516198704
Jaciara,5104807.0,4187,15057.35966,2022-03-24,0.0284,119,27807.0,27776.0,True,595,city,MT,2532.714285714286,1.326111111111111
Jangada,5104906.0,745,8815.52479,2022-03-24,0.0309,23,8451.0,8409.0,True,589,city,MT,1820.857142857143,-0.8699371508379888
Jauru,5105002.0,1315,15322.76859,2022-03-24,0.0281,37,8582.0,8793.0,True,568,city,MT,1933.4285714285713,1.495256166982922
Juara,5105101.0,6066,17271.71778,2022-03-24,0.017,103,35121.0,34974.0,True,564,city,MT,2488.0,1.7774725274725274
Juína,5105150.0,6069,14766.06409,2022-03-24,0.0255,155,41101.0,40997.0,True,565,city,MT,3043.0,1.7788461538461537
Juruena,5105176.0,2103,12874.19651,2022-03-24,0.019,40,16335.0,15865.0,True,540,city,MT,3158.1428571428573,0.6214340786430224
Juscimeira,5105200.0,2128,19040.80172,2022-03-24,0.023,49,11176.0,11221.0,True,573,city,MT,3230.4285714285716,0.311960542540074
Lambari D'Oeste,5105234.0,956,15454.25154,2022-03-24,0.0167,16,6186.0,6121.0,True,609,city,MT,2768.8571428571427,-0.7716742297587772
Lucas do Rio Verde,5105259.0,22624,33457.55694,2022-03-24,0.0097,220,67620.0,65534.0,True,615,city,MT,5894.428571428572,29.36778523489933
Luciara,5105309.0,447,21720.11662,2022-03-24,0.0157,7,2058.0,2077.0,True,565,city,MT,5770.428571428572,-0.6600760456273764
Marcelândia,5105580.0,2031,19716.53238,2022-03-24,0.0231,47,10301.0,10499.0,True,564,city,MT,5194.0,-0.6651829871414441
Matupá,5105606.0,4020,23938.54582,2022-03-24,0.0149,60,16793.0,16566.0,True,566,city,MT,4901.285714285715,-0.3376173999011369
Mirassol d'Oeste,5105622.0,6535,23388.56877,2022-03-24,0.0228,149,27941.0,27739.0,True,599,city,MT,5534.428571428572,2.107465525439848
Nobres,5105903.0,3212,20946.91535,2022-03-24,0.0249,80,15334.0,15336.0,True,574,city,MT,5689.285714285715,0.5093984962406015
Nortelândia,5106000.0,1310,22117.17035,2022-03-24,0.0206,27,5923.0,5989.0,True,539,city,MT,5739.857142857143,0.37029288702928875
Nossa Senhora do Livramento,5106109.0,1578,12042.12454,2022-03-24,0.0272,43,13104.0,13216.0,True,575,city,MT,2733.285714285714,-0.9302510608203678
Nova Bandeirantes,5106158.0,1823,11622.56933,2022-03-24,0.0159,29,15685.0,15288.0,True,536,city,MT,2929.8571428571427,3.0782997762863538
Nova Brasilândia,5106208.0,627,16478.318,2022-03-24,0.0159,10,3805.0,3829.0,True,541,city,MT,2729.285714285714,-0.691285081240768
Nova Canaã do Norte,5106216.0,3430,26732.13312,2022-03-24,0.0108,37,12831.0,12787.0,True,538,city,MT,2645.0,-0.1467661691542289
Nova Guarita,5108808.0,1250,28001.79211,2022-03-24,0.0144,18,4464.0,4519.0,True,560,city,MT,1890.0,-0.8087222647283856
Nova Lacerda,5106182.0,1532,22692.93438,2022-03-24,0.0091,14,6751.0,6640.0,True,580,city,MT,1650.0,-0.523038605230386
Nova Marilândia,5108857.0,709,21458.83777,2022-03-24,0.0113,8,3304.0,3278.0,True,549,city,MT,1564.142857142857,-0.4587786259541985
Nova Maringá,5108907.0,1306,14757.06215,2022-03-24,0.0084,11,8850.0,8641.0,True,557,city,MT,1525.2857142857142,-0.17237008871989856
Nova Monte Verde,5108956.0,2750,29643.20362,2022-03-24,0.0084,23,9277.0,9178.0,True,622,city,MT,1657.7142857142858,0.5085024684585848
Nova Mutum,5106224.0,12454,26603.72119,2022-03-24,0.0123,153,46813.0,45378.0,True,613,city,MT,3347.285714285714,18.862838915470494
Nova Nazaré,5106174.0,394,10020.34588,2022-03-24,0.0228,9,3932.0,3849.0,True,534,city,MT,2913.5714285714284,-0.885131195335277
Nova Olímpia,5106232.0,1768,8597.96722,2022-03-24,0.043,76,20563.0,20301.0,True,572,city,MT,2987.5714285714284,0.4144000000000001
Nova Santa Helena,5106190.0,564,15092.32004,2022-03-24,0.0284,16,3737.0,3718.0,True,561,city,MT,2849.285714285714,-0.6318537859007833
Nova Ubiratã,5106240.0,1766,14360.05855,2022-03-24,0.0159,28,12298.0,11982.0,True,572,city,MT,3000.285714285714,1.4908321579689705
Nova Xavantina,5106257.0,5129,24489.11383,2022-03-24,0.0148,76,20944.0,21374.0,True,572,city,MT,3546.4285714285716,2.927258805513017
Novo Horizonte do Norte,5106273.0,1037,25598.61763,2022-03-24,0.0087,9,4051.0,4004.0,True,531,city,MT,3301.714285714286,-0.6229090909090909
Novo Mundo,5106265.0,1730,18476.98387,2022-03-24,0.0127,22,9363.0,9178.0,True,567,city,MT,1769.7142857142858,-0.8610888068090573
Novo Santo Antônio,5106315.0,641,23696.85767,2022-03-24,0.0094,6,2705.0,2640.0,True,558,city,MT,1805.0,0.6269035532994924
Novo São Joaquim,5106281.0,990,20048.60267,2022-03-24,0.0242,24,4938.0,5074.0,True,530,city,MT,1693.857142857143,-0.44004524886877827
Paranaíta,5106299.0,4526,40252.57915,2022-03-24,0.0084,38,11244.0,11225.0,True,559,city,MT,2259.8571428571427,7.024822695035461
Paranatinga,5106307.0,4979,21779.44972,2022-03-24,0.0177,88,22861.0,22563.0,True,554,city,MT,2718.8571428571427,1.8193657984144962
Pedra Preta,5106372.0,2856,16370.51473,2022-03-24,0.0245,70,17446.0,17626.0,True,566,city,MT,2394.1428571428573,-0.44316630922207056
Peixoto de Azevedo,5106422.0,5148,14567.88726,2022-03-24,0.0282,145,35338.0,34976.0,True,587,city,MT,2981.4285714285716,3.964320154291225
Planalto da Serra,5106455.0,784,29596.07399,2022-03-24,0.0115,9,2649.0,2662.0,True,520,city,MT,2846.285714285714,-0.5468208092485549
Poconé,5106505.0,4829,14494.97223,2022-03-24,0.0199,96,33315.0,32843.0,True,590,city,MT,3444.5714285714284,6.533541341653666
Pontal do Araguaia,5106653.0,1464,21394.12538,2022-03-24,0.0178,26,6843.0,6711.0,True,594,city,MT,3512.285714285714,0.47878787878787876
Ponte Branca,5106703.0,359,23161.29032,2022-03-24,0.0167,6,1550.0,1576.0,True,579,city,MT,2917.0,-0.9206805125939019
Pontes e Lacerda,5106752.0,10085,22032.15799,2022-03-24,0.025,252,45774.0,45436.0,True,603,city,MT,3646.4285714285716,1.025507129945772
Porto Alegre do Norte,5106778.0,1446,11399.2905,2022-03-24,0.0159,23,12685.0,12517.0,True,569,city,MT,3445.0,-0.49369747899159666
Porto dos Gaúchos,5106802.0,1683,31381.68935,2022-03-24,0.0059,10,5363.0,5410.0,True,544,city,MT,2950.0,-0.6730769230769231
Porto Esperidião,5106828.0,2116,17491.94015,2022-03-24,0.0288,61,12097.0,12017.0,True,559,city,MT,3140.285714285714,1.6989795918367347
Porto Estrela,5106851.0,745,25895.02954,2022-03-24,0.0188,14,2877.0,2963.0,True,537,city,MT,2556.8571428571427,-0.8457237523296749
Poxoréu,5107008.0,3132,19678.31113,2022-03-24,0.0195,61,15916.0,16219.0,True,586,city,MT,2795.1428571428573,1.139344262295082
Primavera do Leste,5107040.0,21758,34486.14721,2022-03-24,0.0159,346,63092.0,62019.0,True,610,city,MT,5852.142857142857,59.60724233983287
Querência,5107065.0,4355,24279.42242,2022-03-24,0.0163,71,17937.0,17479.0,True,593,city,MT,5033.571428571428,-0.5681705503222607
Reserva do Cabaçal,5107156.0,451,16441.85199,2022-03-24,0.0155,7,2743.0,2732.0,True,530,city,MT,4891.428571428572,-0.6881051175656985
Ribeirão Cascalheira,5107180.0,2129,20611.86949,2022-03-24,0.0188,40,10329.0,10206.0,True,567,city,MT,4955.142857142857,0.2650029708853239
Ribeirãozinho,5107198.0,393,16226.25929,2022-03-24,0.0305,12,2422.0,2405.0,True,531,city,MT,4709.0,-0.8142722117202268
Rio Branco,5107206.0,1261,24485.43689,2022-03-24,0.0167,21,5150.0,5156.0,True,595,city,MT,4782.714285714285,0.6926174496644295
Rondolândia,5107578.0,548,13577.7998,2022-03-24,0.0091,5,4036.0,4001.0,True,572,city,MT,4413.571428571428,-0.8250319284802043
Rondonópolis,5107602.0,44021,18649.6471,2022-03-24,0.0221,974,236042.0,232491.0,True,618,city,MT,7594.0,1.0232098538468608
Rosário Oeste,5107701.0,2241,13140.61217,2022-03-24,0.0277,62,17054.0,17151.0,True,582,city,MT,7292.0,-0.48541905855338696
Salto do Céu,5107750.0,281,8528.07284,2022-03-24,0.032,9,3295.0,3365.0,True,530,city,MT,7267.714285714285,-0.376940133037694
Santa Carmem,5107248.0,1309,28687.26715,2022-03-24,0.0115,15,4563.0,4525.0,True,551,city,MT,7150.571428571428,-0.38515735086895253
Santa Cruz do Xingu,5107743.0,645,24496.77174,2022-03-24,0.0109,7,2633.0,2564.0,True,553,city,MT,7186.571428571428,0.6412213740458015
Santa Rita do Trivelato,5107768.0,372,10610.3822,2022-03-24,0.0108,4,3506.0,3429.0,True,572,city,MT,7059.571428571428,-0.704996034892942
Santa Terezinha,5107776.0,1022,12080.37825,2022-03-24,0.0157,16,8460.0,8371.0,True,537,city,MT,7127.285714285715,0.864963503649635
Santo Afonso,5107263.0,502,15911.25198,2022-03-24,0.0279,14,3155.0,3146.0,True,558,city,MT,910.2857142857143,-0.9885963517412144
Santo Antônio do Leste,5107792.0,511,9580.05249,2022-03-24,0.0157,8,5334.0,5174.0,True,554,city,MT,663.1428571428571,-0.7719767960731816
Santo Antônio do Leverger,5107800.0,1927,11335.96094,2022-03-24,0.0337,65,16999.0,16628.0,True,578,city,MT,898.2857142857143,5.857651245551601
São Félix do Araguaia,5107859.0,2434,20552.22494,2022-03-24,0.0177,43,11843.0,11708.0,True,574,city,MT,1059.0,0.8594346829640946
